filename,x_min,y_min,x_max,y_max,id_gt
NARS-17_000233.JPG.JPG,5302,2670,5493,2870,Flower_04
NARS-17_000233.JPG.JPG,3963,3068,4229,3223,Flower_08
NARS-17_000234.JPG.JPG,485,949,818,1169,Flower_02
NARS-17_000234.JPG.JPG,1208,964,1412,1224,Flower_06
NARS-17_000234.JPG.JPG,2413,1945,2614,2163,Flower_07
NARS-17_000234.JPG.JPG,2645,489,2899,715,Flower_05
NARS-17_000234.JPG.JPG,3956,3048,4221,3223,Flower_08
NARS-17_000234.JPG.JPG,5294,2666,5492,2862,Flower_04
NARS-17_000235.JPG.JPG,494,946,831,1185,Flower_02
NARS-17_000235.JPG.JPG,1209,950,1428,1233,Flower_06
NARS-17_000235.JPG.JPG,2443,1944,2647,2156,Flower_07
NARS-17_000235.JPG.JPG,2631,500,2907,714,Flower_05
NARS-17_000235.JPG.JPG,3975,3027,4255,3229,Flower_08
NARS-17_000236.JPG.JPG,1211,966,1431,1234,Flower_06
NARS-17_000236.JPG.JPG,3996,3016,4275,3213,Flower_08
NARS-17_000236.JPG.JPG,2460,1916,2679,2139,Flower_07
NARS-17_000236.JPG.JPG,2641,487,2904,715,Flower_05
NARS-17_000239.JPG.JPG,2679,492,2911,720,Flower_05
NARS-17_000239.JPG.JPG,2536,1864,2766,2100,Flower_07
NARS-17_000239.JPG.JPG,4103,2992,4361,3204,Flower_08
NARS-17_000242.JPG.JPG,2519,1873,2753,2091,Flower_07
NARS-17_000242.JPG.JPG,4092,3002,4345,3204,Flower_08
NARS-17_000245.JPG.JPG,2533,1844,2753,2078,Flower_07
NARS-17_000245.JPG.JPG,4083,2992,4339,3198,Flower_08
NARS-17_000247.JPG.JPG,2515,1849,2749,2085,Flower_07
NARS-17_000247.JPG.JPG,4072,2993,4342,3206,Flower_08
NARS-17_000249.JPG.JPG,2443,1855,2651,2088,Flower_07
NARS-17_000249.JPG.JPG,4085,2997,4350,3199,Flower_08
NARS-17_000250.JPG.JPG,2453,1853,2687,2083,Flower_07
NARS-17_000250.JPG.JPG,4104,2979,4361,3201,Flower_08
NARS-17_000251.JPG.JPG,2459,1837,2674,2086,Flower_07
NARS-17_000251.JPG.JPG,4099,2984,4357,3199,Flower_08
NARS-17_000252.JPG.JPG,4082,2990,4342,3190,Flower_08
NARS-17_000262.JPG.JPG,4029,2986,4292,3197,Flower_08
NARS-17_000263.JPG.JPG,4044,2997,4308,3201,Flower_08
NARS-17_000271.JPG.JPG,3985,3002,4258,3194,Flower_08
NARS-17_000274.JPG.JPG,3983,2990,4259,3194,Flower_08
NARS-17_000278.JPG.JPG,3921,3026,4200,3203,Flower_08
NARS-17_000280.JPG.JPG,3958,3043,4253,3204,Flower_08
NARS-17_000283.JPG.JPG,4002,3042,4290,3183,Flower_08
NARS-17_000284.JPG.JPG,4051,3043,4340,3210,Flower_08
NARS-17_000284.JPG.JPG,4394,1579,4547,1717,Flower_09
NARS-17_000292.JPG.JPG,4109,3022,4361,3198,Flower_08
NARS-17_000292.JPG.JPG,4406,1524,4574,1711,Flower_09
NARS-17_000294.JPG.JPG,832,1406,980,1551,Flower_11
NARS-17_000294.JPG.JPG,4404,1519,4566,1712,Flower_09
NARS-17_000294.JPG.JPG,4097,3030,4365,3196,Flower_08
NARS-17_000294.JPG.JPG,5402,2979,5582,3141,Flower_10
NARS-17_000295.JPG.JPG,4094,3031,4347,3195,Flower_08
NARS-17_000295.JPG.JPG,4387,1550,4568,1735,Flower_09
NARS-17_000295.JPG.JPG,5400,2998,5569,3152,Flower_10
NARS-17_000295.JPG.JPG,843,1423,999,1566,Flower_11
NARS-17_000298.JPG.JPG,859,1427,1015,1570,Flower_11
NARS-17_000298.JPG.JPG,4091,3026,4346,3197,Flower_08
NARS-17_000298.JPG.JPG,4415,1520,4587,1720,Flower_09
NARS-17_000298.JPG.JPG,5413,2988,5584,3152,Flower_10
NARS-17_000302.JPG.JPG,4415,1515,4610,1717,Flower_09
NARS-17_000302.JPG.JPG,4090,3026,4341,3193,Flower_08
NARS-17_000302.JPG.JPG,849,1443,1024,1590,Flower_11
NARS-17_000302.JPG.JPG,5435,2991,5609,3145,Flower_10
NARS-17_000303.JPG.JPG,851,1438,1028,1593,Flower_11
NARS-17_000303.JPG.JPG,4089,3033,4344,3195,Flower_08
NARS-17_000303.JPG.JPG,5448,3003,5620,3158,Flower_10
NARS-17_000303.JPG.JPG,4418,1531,4614,1730,Flower_09
NARS-17_000306.JPG.JPG,828,1447,1026,1604,Flower_11
NARS-17_000306.JPG.JPG,4407,1528,4614,1737,Flower_09
NARS-17_000306.JPG.JPG,4092,3012,4362,3196,Flower_08
NARS-17_000306.JPG.JPG,5420,3015,5609,3186,Flower_10
NARS-17_000308.JPG.JPG,815,1476,1033,1626,Flower_11
NARS-17_000308.JPG.JPG,4433,1508,4615,1730,Flower_09
NARS-17_000308.JPG.JPG,4073,3036,4342,3210,Flower_08
NARS-17_000308.JPG.JPG,5420,3015,5609,3186,Flower_10
NARS-17_000309.JPG.JPG,798,1480,980,1637,Flower_11
NARS-17_000309.JPG.JPG,4398,1497,4599,1702,Flower_09
NARS-17_000309.JPG.JPG,4092,3040,4339,3206,Flower_08
NARS-17_000309.JPG.JPG,5459,2997,5631,3184,Flower_10
NARS-17_000313.JPG.JPG,785,1408,1010,1581,Flower_11
NARS-17_000313.JPG.JPG,4378,1507,4616,1745,Flower_09
NARS-17_000313.JPG.JPG,4097,3037,4358,3201,Flower_08
NARS-17_000313.JPG.JPG,5449,2965,5651,3206,Flower_10
NARS-17_000314.JPG.JPG,795,1366,1020,1538,Flower_11
NARS-17_000314.JPG.JPG,4407,1504,4621,1736,Flower_09
NARS-17_000314.JPG.JPG,4104,3032,4354,3203,Flower_08
NARS-17_000314.JPG.JPG,5473,2956,5658,3179,Flower_10
NARS-17_000315.JPG.JPG,713,1465,951,1631,Flower_11
NARS-17_000315.JPG.JPG,4374,1548,4608,1786,Flower_09
NARS-17_000315.JPG.JPG,5403,2996,5637,3237,Flower_10
NARS-17_000315.JPG.JPG,4085,3012,4362,3206,Flower_08
NARS-17_000316.JPG.JPG,772,1369,998,1545,Flower_11
NARS-17_000316.JPG.JPG,4367,1497,4599,1739,Flower_09
NARS-17_000316.JPG.JPG,4104,3030,4354,3196,Flower_08
NARS-17_000316.JPG.JPG,5418,2934,5632,3184,Flower_10
NARS-17_000317.JPG.JPG,933,1284,1161,1465,Flower_11
NARS-17_000317.JPG.JPG,4434,1527,4638,1766,Flower_09
NARS-17_000317.JPG.JPG,5470,2872,5643,3116,Flower_10
NARS-17_000317.JPG.JPG,4117,3016,4373,3193,Flower_08
NARS-17_000318.JPG.JPG,920,1242,1157,1435,Flower_11
NARS-17_000318.JPG.JPG,4129,2991,4382,3190,Flower_08
NARS-17_000318.JPG.JPG,5465,2763,5669,3004,Flower_10
NARS-17_000318.JPG.JPG,4431,1473,4639,1726,Flower_09
NARS-17_000322.JPG.JPG,886,1411,1106,1604,Flower_11
NARS-17_000322.JPG.JPG,4124,3015,4378,3195,Flower_08
NARS-17_000322.JPG.JPG,5442,3026,5662,3273,Flower_10
NARS-17_000322.JPG.JPG,4450,1613,4659,1856,Flower_09
NARS-17_000327.JPG.JPG,899,1362,1144,1588,Flower_11
NARS-17_000327.JPG.JPG,4406,1615,4647,1853,Flower_09
NARS-17_000327.JPG.JPG,5403,2985,5644,3266,Flower_10
NARS-17_000327.JPG.JPG,4097,3020,4366,3190,Flower_08
NARS-17_000332.JPG.JPG,1060,1269,1238,1496,Flower_11
NARS-17_000332.JPG.JPG,5496,2911,5710,3192,Flower_10
NARS-17_000332.JPG.JPG,4161,3007,4393,3194,Flower_08
NARS-17_000332.JPG.JPG,4487,1563,4687,1791,Flower_09
NARS-17_000335.JPG.JPG,942,1322,1187,1560,Flower_11
NARS-17_000335.JPG.JPG,4410,1512,4636,1773,Flower_09
NARS-17_000335.JPG.JPG,5486,2866,5716,3206,Flower_10
NARS-17_000335.JPG.JPG,4133,3008,4374,3202,Flower_08
NARS-17_000336.JPG.JPG,908,1363,1152,1601,Flower_11
NARS-17_000336.JPG.JPG,4403,1561,4627,1814,Flower_09
NARS-17_000336.JPG.JPG,4117,3016,4366,3188,Flower_08
NARS-17_000336.JPG.JPG,5476,2956,5689,3248,Flower_10
NARS-17_000337.JPG.JPG,882,1413,1142,1634,Flower_11
NARS-17_000337.JPG.JPG,4434,1589,4634,1854,Flower_09
NARS-17_000337.JPG.JPG,4118,3016,4362,3188,Flower_08
NARS-17_000337.JPG.JPG,5493,2895,5691,3218,Flower_10
NARS-17_000340.JPG.JPG,827,1393,1112,1623,Flower_11
NARS-17_000340.JPG.JPG,4370,1484,4623,1737,Flower_09
NARS-17_000340.JPG.JPG,5443,2957,5677,3258,Flower_10
NARS-17_000340.JPG.JPG,4105,3004,4366,3194,Flower_08
NARS-17_000342.JPG.JPG,883,1349,1146,1603,Flower_11
NARS-17_000342.JPG.JPG,4373,1466,4605,1712,Flower_09
NARS-17_000342.JPG.JPG,5479,2906,5698,3231,Flower_10
NARS-17_000342.JPG.JPG,4116,3010,4360,3191,Flower_08
NARS-17_000343.JPG.JPG,859,1368,1113,1620,Flower_11
NARS-17_000343.JPG.JPG,4117,3012,4369,3187,Flower_08
NARS-17_000343.JPG.JPG,5467,2907,5710,3249,Flower_10
NARS-17_000343.JPG.JPG,4378,1489,4612,1741,Flower_09
NARS-17_000344.JPG.JPG,916,1334,1132,1578,Flower_11
NARS-17_000344.JPG.JPG,4129,2993,4379,3192,Flower_08
NARS-17_000344.JPG.JPG,5512,2878,5735,3203,Flower_10
NARS-17_000344.JPG.JPG,4429,1451,4643,1708,Flower_09
NARS-17_000346.JPG.JPG,865,1352,1098,1598,Flower_11
NARS-17_000346.JPG.JPG,4123,3014,4365,3193,Flower_08
NARS-17_000346.JPG.JPG,5486,2919,5703,3242,Flower_10
NARS-17_000346.JPG.JPG,4383,1468,4607,1716,Flower_09
NARS-17_000351.JPG.JPG,977,1266,1193,1523,Flower_11
NARS-17_000351.JPG.JPG,4396,1418,4610,1658,Flower_09
NARS-17_000351.JPG.JPG,5520,2846,5722,3176,Flower_10
NARS-17_000351.JPG.JPG,4131,3006,4373,3185,Flower_08
NARS-17_000355.JPG.JPG,916,1311,1136,1568,Flower_11
NARS-17_000355.JPG.JPG,4466,1547,4662,1808,Flower_09
NARS-17_000355.JPG.JPG,4133,3008,4374,3197,Flower_08
NARS-17_000355.JPG.JPG,5514,2919,5761,3247,Flower_10
NARS-17_000356.JPG.JPG,836,1319,1080,1579,Flower_11
NARS-17_000356.JPG.JPG,4366,1428,4597,1672,Flower_09
NARS-17_000356.JPG.JPG,4138,3009,4374,3191,Flower_08
NARS-17_000356.JPG.JPG,5551,2840,5780,3154,Flower_10
NARS-17_000359.JPG.JPG,914,1352,1130,1599,Flower_11
NARS-17_000359.JPG.JPG,4423,1536,4618,1780,Flower_09
NARS-17_000359.JPG.JPG,5495,2968,5736,3263,Flower_10
NARS-17_000359.JPG.JPG,4138,3009,4374,3191,Flower_08
NARS-17_000362.JPG.JPG,855,1365,1081,1619,Flower_11
NARS-17_000362.JPG.JPG,4402,1568,4622,1845,Flower_09
NARS-17_000362.JPG.JPG,5495,2955,5724,3275,Flower_10
NARS-17_000362.JPG.JPG,4125,3009,4361,3191,Flower_08
NARS-17_000366.JPG.JPG,889,1335,1121,1607,Flower_11
NARS-17_000366.JPG.JPG,4128,3002,4362,3193,Flower_08
NARS-17_000366.JPG.JPG,5540,2827,5778,3187,Flower_10
NARS-17_000366.JPG.JPG,4460,1537,4642,1799,Flower_09
NARS-17_000368.JPG.JPG,846,1287,1067,1536,Flower_11
NARS-17_000368.JPG.JPG,5529,2866,5753,3191,Flower_10
NARS-17_000368.JPG.JPG,4138,3001,4359,3191,Flower_08
NARS-17_000368.JPG.JPG,4395,1517,4603,1794,Flower_09
NARS-17_000372.JPG.JPG,672,1356,916,1597,Flower_11
NARS-17_000372.JPG.JPG,4355,1512,4573,1777,Flower_09
NARS-17_000372.JPG.JPG,4131,3004,4354,3185,Flower_08
NARS-17_000372.JPG.JPG,5491,2887,5686,3228,Flower_10
NARS-17_000373.JPG.JPG,702,1379,966,1619,Flower_11
NARS-17_000373.JPG.JPG,4355,1540,4583,1805,Flower_09
NARS-17_000373.JPG.JPG,5521,2886,5737,3219,Flower_10
NARS-17_000373.JPG.JPG,4131,3004,4354,3185,Flower_08
NARS-17_000376.JPG.JPG,816,1366,1053,1605,Flower_11
NARS-17_000376.JPG.JPG,4135,3005,4364,3199,Flower_08
NARS-17_000376.JPG.JPG,4430,1605,4633,1847,Flower_09
NARS-17_000376.JPG.JPG,5540,2928,5789,3243,Flower_10
NARS-17_000379.JPG.JPG,857,1387,1094,1622,Flower_11
NARS-17_000379.JPG.JPG,4452,1620,4655,1876,Flower_09
NARS-17_000379.JPG.JPG,5512,2989,5749,3294,Flower_10
NARS-17_000383.JPG.JPG,640,1302,898,1569,Flower_11
NARS-17_000383.JPG.JPG,4293,1494,4528,1747,Flower_09
NARS-17_000383.JPG.JPG,4820,1267,5032,1438,Flower_12
NARS-17_000383.JPG.JPG,5484,2870,5658,3205,Flower_10
NARS-17_000390.JPG.JPG,519,1259,816,1536,Flower_11
NARS-17_000390.JPG.JPG,4208,1429,4485,1710,Flower_09
NARS-17_000390.JPG.JPG,4794,1219,5043,1472,Flower_12
NARS-17_000390.JPG.JPG,5364,2854,5609,3190,Flower_10
NARS-17_000392.JPG.JPG,473,1261,753,1548,Flower_11
NARS-17_000392.JPG.JPG,4194,1429,4472,1713,Flower_09
NARS-17_000392.JPG.JPG,4768,1245,5012,1485,Flower_12
NARS-17_000392.JPG.JPG,5304,2869,5588,3219,Flower_10
NARS-17_000404.JPG.JPG,444,1291,714,1566,Flower_11
NARS-17_000404.JPG.JPG,4784,1223,5039,1510,Flower_12
NARS-17_000404.JPG.JPG,5268,2877,5552,3222,Flower_10
NARS-17_000405.JPG.JPG,409,1300,677,1577,Flower_11
NARS-17_000405.JPG.JPG,5251,2886,5539,3239,Flower_10
NARS-17_000405.JPG.JPG,4729,1204,5003,1465,Flower_12
NARS-17_000406.JPG.JPG,429,1277,700,1544,Flower_11
NARS-17_000406.JPG.JPG,5263,2903,5535,3224,Flower_10
NARS-17_000406.JPG.JPG,4758,1218,5018,1479,Flower_12
NARS-17_000408.JPG.JPG,425,1295,695,1548,Flower_11
NARS-17_000408.JPG.JPG,5273,2905,5543,3235,Flower_10
NARS-17_000408.JPG.JPG,4776,1242,5039,1510,Flower_12
NARS-17_000415.JPG.JPG,468,1296,756,1548,Flower_11
NARS-17_000415.JPG.JPG,4844,1244,5084,1527,Flower_12
NARS-17_000415.JPG.JPG,5361,2925,5587,3235,Flower_10
NARS-17_000427.JPG.JPG,428,1294,712,1549,Flower_11
NARS-17_000427.JPG.JPG,5327,2919,5573,3244,Flower_10
NARS-17_000427.JPG.JPG,4784,1191,5057,1471,Flower_12
NARS-17_000428.JPG.JPG,424,1297,710,1551,Flower_11
NARS-17_000428.JPG.JPG,5329,2932,5576,3245,Flower_10
NARS-17_000428.JPG.JPG,4807,1216,5064,1493,Flower_12
NARS-17_000430.JPG.JPG,421,1299,707,1545,Flower_11
NARS-17_000430.JPG.JPG,4799,1213,5064,1492,Flower_12
NARS-17_000430.JPG.JPG,5318,2917,5570,3250,Flower_10
NARS-17_000431.JPG.JPG,434,1301,726,1538,Flower_11
NARS-17_000431.JPG.JPG,4828,1248,5083,1530,Flower_12
NARS-17_000431.JPG.JPG,5320,2943,5575,3251,Flower_10
NARS-17_000434.JPG.JPG,432,1300,727,1542,Flower_11
NARS-17_000434.JPG.JPG,4843,1257,5087,1531,Flower_12
NARS-17_000434.JPG.JPG,5276,2944,5567,3244,Flower_10
NARS-17_000436.JPG.JPG,440,1299,723,1559,Flower_11
NARS-17_000436.JPG.JPG,5309,2950,5587,3268,Flower_10
NARS-17_000436.JPG.JPG,4855,1265,5098,1553,Flower_12
NARS-17_000437.JPG.JPG,428,1298,729,1563,Flower_11
NARS-17_000437.JPG.JPG,4841,1271,5118,1556,Flower_12
NARS-17_000437.JPG.JPG,5332,2941,5601,3258,Flower_10
NARS-17_000438.JPG.JPG,442,1303,723,1546,Flower_11
NARS-17_000438.JPG.JPG,4860,1256,5101,1550,Flower_12
NARS-17_000438.JPG.JPG,5327,2964,5591,3250,Flower_10
NARS-17_000441.JPG.JPG,453,1302,719,1546,Flower_11
NARS-17_000441.JPG.JPG,4864,1246,5104,1544,Flower_12
NARS-17_000441.JPG.JPG,5349,2969,5587,3251,Flower_10
NARS-17_000442.JPG.JPG,439,1296,730,1549,Flower_11
NARS-17_000442.JPG.JPG,4869,1249,5111,1555,Flower_12
NARS-17_000442.JPG.JPG,5344,2975,5596,3252,Flower_10
NARS-17_000447.JPG.JPG,434,1306,699,1561,Flower_11
NARS-17_000447.JPG.JPG,5313,2979,5586,3280,Flower_10
NARS-17_000447.JPG.JPG,4862,1273,5111,1554,Flower_12
NARS-17_000450.JPG.JPG,423,1311,682,1553,Flower_11
NARS-17_000450.JPG.JPG,4860,1265,5102,1528,Flower_12
NARS-17_000450.JPG.JPG,5291,2954,5568,3258,Flower_10
NARS-17_000452.JPG.JPG,414,1299,695,1556,Flower_11
NARS-17_000452.JPG.JPG,5308,2945,5573,3266,Flower_10
NARS-17_000452.JPG.JPG,4852,1254,5101,1523,Flower_12
NARS-17_000453.JPG.JPG,425,1286,690,1541,Flower_11
NARS-17_000453.JPG.JPG,5292,2939,5568,3266,Flower_10
NARS-17_000453.JPG.JPG,4833,1235,5090,1510,Flower_12
NARS-17_000457.JPG.JPG,412,1275,698,1533,Flower_11
NARS-17_000457.JPG.JPG,4814,1222,5102,1499,Flower_12
NARS-17_000457.JPG.JPG,5265,2949,5558,3255,Flower_10
NARS-17_000457.JPG.JPG,2569,2141,2716,2280,Flower_13
NARS-17_000460.JPG.JPG,402,1283,685,1536,Flower_11
NARS-17_000460.JPG.JPG,2537,2159,2712,2338,Flower_13
NARS-17_000460.JPG.JPG,5334,2972,5589,3254,Flower_10
NARS-17_000460.JPG.JPG,4845,1239,5102,1525,Flower_12
NARS-17_000474.JPG.JPG,410,1295,659,1542,Flower_11
NARS-17_000474.JPG.JPG,5315,2975,5583,3271,Flower_10
NARS-17_000474.JPG.JPG,4835,1226,5109,1498,Flower_12
NARS-17_000474.JPG.JPG,2445,2113,2634,2319,Flower_13
NARS-17_000475.JPG.JPG,2477,2126,2669,2331,Flower_13
NARS-17_000475.JPG.JPG,4841,1228,5106,1491,Flower_12
NARS-17_000475.JPG.JPG,410,1295,659,1542,Flower_11
NARS-17_000478.JPG.JPG,2527,2116,2747,2319,Flower_13
NARS-17_000478.JPG.JPG,4841,1237,5101,1503,Flower_12
NARS-17_000478.JPG.JPG,410,1295,659,1542,Flower_11
NARS-17_000481.JPG.JPG,425,1288,665,1527,Flower_11
NARS-17_000481.JPG.JPG,2524,2149,2749,2364,Flower_13
NARS-17_000481.JPG.JPG,4845,1249,5107,1538,Flower_12
NARS-17_000482.JPG.JPG,2463,2158,2724,2377,Flower_13
NARS-17_000482.JPG.JPG,4853,1249,5115,1518,Flower_12
NARS-17_000482.JPG.JPG,424,1292,661,1522,Flower_11
NARS-17_000485.JPG.JPG,435,1299,661,1516,Flower_11
NARS-17_000485.JPG.JPG,2496,2169,2724,2387,Flower_13
NARS-17_000485.JPG.JPG,4874,1257,5123,1530,Flower_12
NARS-17_000486.JPG.JPG,435,1290,668,1517,Flower_11
NARS-17_000486.JPG.JPG,2484,2163,2718,2389,Flower_13
NARS-17_000486.JPG.JPG,4870,1246,5129,1532,Flower_12
NARS-17_000488.JPG.JPG,437,1294,675,1497,Flower_11
NARS-17_000488.JPG.JPG,2497,2156,2737,2384,Flower_13
NARS-17_000488.JPG.JPG,4869,1240,5128,1525,Flower_12
NARS-17_000490.JPG.JPG,437,1300,679,1498,Flower_11
NARS-17_000490.JPG.JPG,2503,2148,2745,2378,Flower_13
NARS-17_000490.JPG.JPG,4874,1238,5124,1521,Flower_12
NARS-17_000495.JPG.JPG,4860,1253,5124,1536,Flower_12
NARS-17_000495.JPG.JPG,2462,2167,2706,2398,Flower_13
NARS-17_000496.JPG.JPG,2397,2152,2639,2379,Flower_13
NARS-17_000496.JPG.JPG,4856,1256,5109,1525,Flower_12
NARS-17_000497.JPG.JPG,2374,2107,2622,2336,Flower_13
NARS-17_000497.JPG.JPG,4858,1246,5113,1518,Flower_12
NARS-17_000499.JPG.JPG,2422,2112,2652,2342,Flower_13
NARS-17_000499.JPG.JPG,4865,1249,5108,1510,Flower_12
NARS-17_000504.JPG.JPG,2473,2132,2703,2355,Flower_13
NARS-17_000504.JPG.JPG,4854,1252,5098,1504,Flower_12
NARS-17_000505.JPG.JPG,2475,2128,2698,2360,Flower_13
NARS-17_000505.JPG.JPG,4853,1245,5089,1530,Flower_12
NARS-17_000508.JPG.JPG,2478,2149,2708,2379,Flower_13
NARS-17_000508.JPG.JPG,4869,1259,5103,1512,Flower_12
NARS-17_000509.JPG.JPG,2481,2137,2713,2374,Flower_13
NARS-17_000509.JPG.JPG,4885,1250,5091,1515,Flower_12
NARS-17_000516.JPG.JPG,4884,1235,5105,1503,Flower_12
NARS-17_000516.JPG.JPG,2497,2131,2720,2364,Flower_13
NARS-17_000518.JPG.JPG,2498,2118,2739,2363,Flower_13
NARS-17_000518.JPG.JPG,4880,1235,5101,1503,Flower_12
NARS-17_000526.JPG.JPG,2452,2112,2668,2330,Flower_13
NARS-17_000530.JPG.JPG,2455,2122,2692,2346,Flower_13
NARS-17_000536.JPG.JPG,2478,2110,2723,2348,Flower_13
NARS-17_000542.JPG.JPG,2480,2135,2706,2370,Flower_13
NARS-17_000544.JPG.JPG,2473,2133,2704,2367,Flower_13
NARS-17_000547.JPG.JPG,2458,2102,2692,2355,Flower_13
NARS-17_000551.JPG.JPG,2463,2118,2683,2352,Flower_13
NARS-17_000552.JPG.JPG,2454,2126,2699,2364,Flower_13
NARS-17_000565.JPG.JPG,2472,2128,2698,2366,Flower_13
NARS-17_000569.JPG.JPG,2453,2137,2677,2361,Flower_13
NARS-17_000573.JPG.JPG,2465,2142,2684,2359,Flower_13
NARS-17_000578.JPG.JPG,2460,2122,2690,2352,Flower_13
NARS-17_000579.JPG.JPG,2468,2137,2693,2359,Flower_13
NARS-17_000582.JPG.JPG,2470,2135,2692,2360,Flower_13
NARS-17_000583.JPG.JPG,2466,2118,2704,2363,Flower_13
NARS-17_000587.JPG.JPG,2466,2122,2700,2375,Flower_13
NARS-17_000589.JPG.JPG,2462,2140,2683,2379,Flower_13
NARS-17_000594.JPG.JPG,2460,2148,2675,2346,Flower_13
NARS-17_000595.JPG.JPG,2460,2141,2686,2347,Flower_13
NARS-17_000601.JPG.JPG,2454,2126,2699,2332,Flower_13
NARS-17_000603.JPG.JPG,2458,2140,2679,2319,Flower_13
NARS-17_000605.JPG.JPG,2464,2139,2683,2315,Flower_13
NARS-17_000607.JPG.JPG,2458,2133,2690,2317,Flower_13
NARS-17_000608.JPG.JPG,2454,2137,2690,2316,Flower_13
NARS-17_000609.JPG.JPG,2456,2138,2690,2326,Flower_13
