frame,filename,x_c,y_c,objectID
000377,NARS-13_000377.JPG,618.0,1651.5,142
000377,NARS-13_000377.JPG,1163.0,1552.5,110
000377,NARS-13_000377.JPG,2898.0,590.0,141
000377,NARS-13_000377.JPG,4259.5,2709.5,156
000377,NARS-13_000377.JPG,1022.0,653.0,134
000377,NARS-13_000377.JPG,5269.5,581.0,179
000377,NARS-13_000377.JPG,1070.0,1310.0,144
000377,NARS-13_000377.JPG,1949.5,1954.0,136
000377,NARS-13_000377.JPG,3772.0,2536.5,152
000377,NARS-13_000377.JPG,4340.5,730.5,164
000377,NARS-13_000377.JPG,65.0,437.0,117
000425,NARS-13_000425.JPG,1721.5,1827.0,146
000425,NARS-13_000425.JPG,1062.5,1255.0,144
000425,NARS-13_000425.JPG,1899.0,1905.5,136
000425,NARS-13_000425.JPG,4383.5,1415.5,163
000425,NARS-13_000425.JPG,5190.5,598.0,179
000425,NARS-13_000425.JPG,4189.0,2658.5,156
000425,NARS-13_000425.JPG,1482.0,2567.5,143
000425,NARS-13_000425.JPG,2821.5,532.0,141
000425,NARS-13_000425.JPG,3455.0,2220.5,151
000425,NARS-13_000425.JPG,567.5,1557.5,142
000425,NARS-13_000425.JPG,382.0,1958.0,153
000425,NARS-13_000425.JPG,5233.0,1760.5,157
000425,NARS-13_000425.JPG,4253.0,610.0,164
000425,NARS-13_000425.JPG,3725.0,2393.5,152
000425,NARS-13_000425.JPG,883.0,524.0,134
000425,NARS-13_000425.JPG,2355.0,2725.0,140
000425,NARS-13_000425.JPG,1335.5,1399.0,110
000425,NARS-13_000425.JPG,4056.0,2446.0,172
000425,NARS-13_000425.JPG,4725.5,2907.5,127
000425,NARS-13_000425.JPG,2453.5,1780.5,149
000425,NARS-13_000425.JPG,1745.0,2196.5,168
000200,NARS-13_000200.JPG,5942.5,3203.5,176
000200,NARS-13_000200.JPG,5235.0,3334.0,138
000200,NARS-13_000200.JPG,2929.0,267.5,150
000200,NARS-13_000200.JPG,4496.5,3217.0,137
000200,NARS-13_000200.JPG,5765.5,2291.0,175
000200,NARS-13_000200.JPG,3897.5,3204.5,155
000200,NARS-13_000200.JPG,4973.0,2757.0,171
000200,NARS-13_000200.JPG,3447.5,1582.5,154
000200,NARS-13_000200.JPG,2009.5,789.5,145
000200,NARS-13_000200.JPG,5780.0,2793.5,174
000200,NARS-13_000200.JPG,5617.5,1087.0,178
000200,NARS-13_000200.JPG,2850.0,2441.5,148
000200,NARS-13_000200.JPG,5752.0,1592.0,177
000200,NARS-13_000200.JPG,1662.0,248.0,169
000200,NARS-13_000200.JPG,789.5,2476.0,167
000200,NARS-13_000200.JPG,1399.5,730.5,135
000200,NARS-13_000200.JPG,541.5,2168.5,162
000200,NARS-13_000200.JPG,4820.5,3180.5,170
000200,NARS-13_000200.JPG,3423.0,2082.5,151
000200,NARS-13_000200.JPG,4562.5,1579.5,139
000200,NARS-13_000200.JPG,5048.5,2273.5,161
000200,NARS-13_000200.JPG,5139.5,2539.5,173
000200,NARS-13_000200.JPG,1573.5,1860.5,146
000200,NARS-13_000200.JPG,5375.0,1690.5,157
000200,NARS-13_000200.JPG,2396.5,1624.0,149
000200,NARS-13_000200.JPG,3457.5,1814.5,147
000200,NARS-13_000200.JPG,4056.5,2246.5,172
000200,NARS-13_000200.JPG,4585.0,1443.0,163
000200,NARS-13_000200.JPG,1181.5,1544.5,110
000200,NARS-13_000200.JPG,2546.5,2617.5,140
000200,NARS-13_000200.JPG,1001.5,723.5,134
000200,NARS-13_000200.JPG,4854.0,1352.5,165
000200,NARS-13_000200.JPG,672.5,2071.5,153
000200,NARS-13_000200.JPG,4387.0,2990.0,127
000200,NARS-13_000200.JPG,5135.0,250.5,179
000200,NARS-13_000200.JPG,2690.5,174.0,141
000200,NARS-13_000200.JPG,1119.5,2733.0,143
000200,NARS-13_000200.JPG,4564.5,2399.5,156
000200,NARS-13_000200.JPG,4719.5,1055.0,160
000200,NARS-13_000200.JPG,1615.5,1103.0,144
000200,NARS-13_000200.JPG,3158.5,2635.0,152
000200,NARS-13_000200.JPG,2517.5,1611.5,136
000200,NARS-13_000200.JPG,750.0,318.5,142
000200,NARS-13_000200.JPG,3085.0,2337.0,168
000200,NARS-13_000200.JPG,4020.0,3374.0,180
000200,NARS-13_000200.JPG,3754.5,3341.5,181
000200,NARS-13_000200.JPG,1477.0,339.0,182
000200,NARS-13_000200.JPG,5432.0,2634.0,183
000200,NARS-13_000200.JPG,5940.0,2593.5,184
000200,NARS-13_000200.JPG,5301.5,1960.0,185
000200,NARS-13_000200.JPG,5923.5,2302.5,186
000200,NARS-13_000200.JPG,5250.0,3050.5,187
000075,NARS-13_000075.JPG,994.5,731.5,134
000075,NARS-13_000075.JPG,5772.0,2827.0,174
000075,NARS-13_000075.JPG,5962.5,3236.0,176
000075,NARS-13_000075.JPG,1238.5,1527.5,110
000075,NARS-13_000075.JPG,5999.5,2630.0,184
000075,NARS-13_000075.JPG,5687.0,2283.0,175
000075,NARS-13_000075.JPG,5360.0,2690.0,183
000075,NARS-13_000075.JPG,5852.0,1007.5,178
000075,NARS-13_000075.JPG,440.5,77.0,142
000075,NARS-13_000075.JPG,5147.0,984.0,160
000253,NARS-13_000253.JPG,3453.0,1601.0,154
000253,NARS-13_000253.JPG,4608.0,1447.0,163
000253,NARS-13_000253.JPG,646.5,2087.0,153
000253,NARS-13_000253.JPG,3908.0,3233.0,155
000253,NARS-13_000253.JPG,4999.0,2780.0,171
000253,NARS-13_000253.JPG,2959.0,285.5,150
000253,NARS-13_000253.JPG,1652.5,282.5,169
000253,NARS-13_000253.JPG,764.5,2448.0,167
000253,NARS-13_000253.JPG,4032.0,2278.0,172
000253,NARS-13_000253.JPG,3771.0,3379.0,181
000253,NARS-13_000253.JPG,3122.0,2312.0,168
000253,NARS-13_000253.JPG,4539.5,2437.5,156
000253,NARS-13_000253.JPG,2362.0,1590.5,149
000253,NARS-13_000253.JPG,2723.5,210.0,141
000253,NARS-13_000253.JPG,1159.5,2774.5,143
000253,NARS-13_000253.JPG,1445.5,765.5,135
000253,NARS-13_000253.JPG,5757.5,1650.5,177
000253,NARS-13_000253.JPG,1958.5,822.5,145
000253,NARS-13_000253.JPG,5412.5,1739.0,157
000253,NARS-13_000253.JPG,5709.0,2830.5,174
000253,NARS-13_000253.JPG,2913.0,2451.0,148
000253,NARS-13_000253.JPG,3201.0,2687.0,152
000253,NARS-13_000253.JPG,5301.0,2028.5,185
000253,NARS-13_000253.JPG,5158.5,184.5,179
000253,NARS-13_000253.JPG,2530.0,2686.5,140
000253,NARS-13_000253.JPG,1514.0,1818.5,146
000253,NARS-13_000253.JPG,4802.5,3251.5,170
000253,NARS-13_000253.JPG,5178.5,2618.0,173
000253,NARS-13_000253.JPG,3479.0,2152.5,151
000253,NARS-13_000253.JPG,5775.0,2325.0,175
000253,NARS-13_000253.JPG,4422.0,95.5,158
000253,NARS-13_000253.JPG,539.0,2276.5,162
000253,NARS-13_000253.JPG,1415.5,246.0,182
000253,NARS-13_000253.JPG,5465.5,2641.0,183
000253,NARS-13_000253.JPG,5149.5,2344.0,161
000253,NARS-13_000253.JPG,4987.5,1407.0,165
000253,NARS-13_000253.JPG,3323.0,1743.0,147
000253,NARS-13_000253.JPG,2666.0,1537.5,136
000253,NARS-13_000253.JPG,1383.5,1443.0,110
000253,NARS-13_000253.JPG,5664.0,1099.5,178
000253,NARS-13_000253.JPG,1498.5,1359.0,144
000253,NARS-13_000253.JPG,5227.5,3339.5,187
000253,NARS-13_000253.JPG,4270.5,937.5,164
000253,NARS-13_000253.JPG,752.0,351.0,142
000253,NARS-13_000253.JPG,4767.0,1156.0,160
000253,NARS-13_000253.JPG,4513.5,3242.0,180
000253,NARS-13_000253.JPG,827.0,1495.0,134
000253,NARS-13_000253.JPG,4649.0,1613.5,159
000253,NARS-13_000253.JPG,4466.5,3065.5,188
000177,NARS-13_000177.JPG,1957.5,826.0,145
000177,NARS-13_000177.JPG,5791.0,2334.5,175
000177,NARS-13_000177.JPG,4037.5,2255.5,172
000177,NARS-13_000177.JPG,762.0,383.5,142
000177,NARS-13_000177.JPG,5676.5,2812.0,174
000177,NARS-13_000177.JPG,5938.0,3207.5,176
000177,NARS-13_000177.JPG,4577.0,2425.0,156
000177,NARS-13_000177.JPG,4476.0,3211.5,180
000177,NARS-13_000177.JPG,4953.5,2754.0,171
000177,NARS-13_000177.JPG,5353.5,1730.0,157
000177,NARS-13_000177.JPG,3396.5,1572.5,154
000177,NARS-13_000177.JPG,3073.0,2353.5,168
000177,NARS-13_000177.JPG,5398.5,2636.0,183
000177,NARS-13_000177.JPG,1721.0,286.0,169
000177,NARS-13_000177.JPG,5154.5,2541.5,173
000177,NARS-13_000177.JPG,3860.0,3168.5,155
000177,NARS-13_000177.JPG,2660.0,159.0,141
000177,NARS-13_000177.JPG,5701.5,1590.0,177
000177,NARS-13_000177.JPG,1376.5,710.0,135
000177,NARS-13_000177.JPG,4716.5,1080.0,160
000177,NARS-13_000177.JPG,613.0,2221.5,162
000177,NARS-13_000177.JPG,831.0,2384.0,167
000177,NARS-13_000177.JPG,4520.5,1492.0,163
000177,NARS-13_000177.JPG,4421.5,2976.5,188
000177,NARS-13_000177.JPG,3408.0,2077.0,151
000177,NARS-13_000177.JPG,3100.5,2633.5,152
000177,NARS-13_000177.JPG,5547.5,1086.0,178
000177,NARS-13_000177.JPG,714.0,2184.0,153
000177,NARS-13_000177.JPG,1197.0,2660.5,143
000177,NARS-13_000177.JPG,5882.5,2598.5,184
000177,NARS-13_000177.JPG,2792.0,2415.0,148
000177,NARS-13_000177.JPG,5167.0,1991.5,185
000177,NARS-13_000177.JPG,4825.5,1409.0,165
000177,NARS-13_000177.JPG,5044.5,306.0,179
000177,NARS-13_000177.JPG,2519.0,1676.5,149
000177,NARS-13_000177.JPG,1552.5,398.0,182
000177,NARS-13_000177.JPG,4968.0,2236.0,161
000177,NARS-13_000177.JPG,1152.5,1522.0,110
000177,NARS-13_000177.JPG,4020.5,3357.5,181
000177,NARS-13_000177.JPG,5608.0,2261.5,186
000177,NARS-13_000177.JPG,1675.0,1093.5,144
000177,NARS-13_000177.JPG,5161.5,2997.0,187
000177,NARS-13_000177.JPG,4920.5,901.0,164
000177,NARS-13_000177.JPG,966.5,732.0,134
000177,NARS-13_000177.JPG,6001.0,3113.5,170
000177,NARS-13_000177.JPG,5925.0,1024.0,159
000109,NARS-13_000109.JPG,5950.0,3193.0,176
000109,NARS-13_000109.JPG,1171.5,1517.5,110
000109,NARS-13_000109.JPG,3124.5,2645.0,152
000109,NARS-13_000109.JPG,5700.5,2775.5,174
000109,NARS-13_000109.JPG,5929.5,2647.5,184
000109,NARS-13_000109.JPG,4088.5,3360.5,181
000109,NARS-13_000109.JPG,989.0,796.5,134
000109,NARS-13_000109.JPG,5759.5,2267.5,175
000109,NARS-13_000109.JPG,5963.0,1101.5,159
000109,NARS-13_000109.JPG,3948.0,3233.0,155
000109,NARS-13_000109.JPG,5275.5,3011.0,187
000109,NARS-13_000109.JPG,5040.0,937.5,164
000109,NARS-13_000109.JPG,3172.0,2432.5,168
000109,NARS-13_000109.JPG,2775.0,215.5,141
000109,NARS-13_000109.JPG,5272.5,2691.5,183
000109,NARS-13_000109.JPG,919.5,472.5,142
000109,NARS-13_000109.JPG,5806.0,1795.0,177
000109,NARS-13_000109.JPG,1602.5,774.5,135
000109,NARS-13_000109.JPG,5719.0,925.0,178
000542,NARS-13_000542.JPG,1279.0,1449.5,110
000542,NARS-13_000542.JPG,4784.5,2948.5,171
000542,NARS-13_000542.JPG,1236.5,2055.0,146
000542,NARS-13_000542.JPG,2480.0,1730.0,148
000156,NARS-13_000156.JPG,3399.5,2071.5,151
000156,NARS-13_000156.JPG,4566.0,2426.0,156
000156,NARS-13_000156.JPG,5374.5,1716.0,157
000156,NARS-13_000156.JPG,3098.0,2636.0,152
000156,NARS-13_000156.JPG,2475.5,1701.5,148
000156,NARS-13_000156.JPG,4466.0,3180.0,180
000156,NARS-13_000156.JPG,1604.5,1101.0,144
000156,NARS-13_000156.JPG,974.0,719.0,134
000156,NARS-13_000156.JPG,4652.5,1131.5,160
000156,NARS-13_000156.JPG,5645.5,2335.0,186
000156,NARS-13_000156.JPG,4032.5,3293.0,181
000156,NARS-13_000156.JPG,5612.5,2760.0,174
000156,NARS-13_000156.JPG,5925.5,3168.5,170
000156,NARS-13_000156.JPG,4613.0,1470.5,163
000156,NARS-13_000156.JPG,5363.0,2626.5,183
000156,NARS-13_000156.JPG,3846.5,3181.5,155
000156,NARS-13_000156.JPG,1147.5,1511.5,110
000156,NARS-13_000156.JPG,2625.0,177.5,141
000156,NARS-13_000156.JPG,805.0,350.0,142
000156,NARS-13_000156.JPG,4881.5,874.0,164
000156,NARS-13_000156.JPG,5895.0,932.0,178
000156,NARS-13_000156.JPG,5808.5,2501.5,184
000156,NARS-13_000156.JPG,5086.5,2909.0,187
000156,NARS-13_000156.JPG,4949.5,2757.0,171
000156,NARS-13_000156.JPG,4944.0,2180.5,185
000156,NARS-13_000156.JPG,5608.5,1551.5,177
000156,NARS-13_000156.JPG,1427.5,754.5,182
000156,NARS-13_000156.JPG,5533.0,1062.5,159
000156,NARS-13_000156.JPG,5099.5,2551.5,175
000156,NARS-13_000156.JPG,3291.5,1618.5,172
000156,NARS-13_000156.JPG,4887.0,1370.0,179
000156,NARS-13_000156.JPG,1962.0,837.5,146
000156,NARS-13_000156.JPG,3041.5,2356.0,189
000156,NARS-13_000156.JPG,2798.5,2425.0,190
000172,NARS-13_000172.JPG,3088.5,2630.5,152
000172,NARS-13_000172.JPG,3852.5,3197.0,155
000172,NARS-13_000172.JPG,2782.0,2415.5,190
000172,NARS-13_000172.JPG,3408.0,2089.5,151
000172,NARS-13_000172.JPG,2614.5,158.5,141
000172,NARS-13_000172.JPG,4544.5,2432.0,156
000172,NARS-13_000172.JPG,3033.5,2331.0,189
000172,NARS-13_000172.JPG,1958.0,811.0,146
000172,NARS-13_000172.JPG,966.5,747.0,134
000172,NARS-13_000172.JPG,1152.5,1543.0,110
000172,NARS-13_000172.JPG,5397.5,2640.0,183
000172,NARS-13_000172.JPG,2492.5,1666.0,148
000172,NARS-13_000172.JPG,4919.5,2726.0,171
000172,NARS-13_000172.JPG,4437.5,3215.5,180
000172,NARS-13_000172.JPG,4920.5,901.0,164
000172,NARS-13_000172.JPG,4974.5,2221.5,185
000172,NARS-13_000172.JPG,5154.5,2541.5,175
000172,NARS-13_000172.JPG,5396.5,1768.0,157
000172,NARS-13_000172.JPG,1652.5,1070.5,144
000172,NARS-13_000172.JPG,4365.0,2967.5,188
000172,NARS-13_000172.JPG,4825.5,1392.5,179
000172,NARS-13_000172.JPG,759.0,397.5,142
000172,NARS-13_000172.JPG,5583.0,1106.0,159
000172,NARS-13_000172.JPG,4702.0,1080.0,160
000172,NARS-13_000172.JPG,5914.5,3240.5,170
000172,NARS-13_000172.JPG,1376.5,701.0,182
000172,NARS-13_000172.JPG,5895.0,1009.5,178
000172,NARS-13_000172.JPG,5652.0,2828.0,174
000172,NARS-13_000172.JPG,4033.0,3379.5,181
000172,NARS-13_000172.JPG,4527.0,1455.5,163
000172,NARS-13_000172.JPG,5734.0,2347.0,186
000172,NARS-13_000172.JPG,5152.5,2997.0,187
000172,NARS-13_000172.JPG,5869.5,2600.0,184
000172,NARS-13_000172.JPG,5695.0,1631.5,177
000172,NARS-13_000172.JPG,3403.0,1578.0,172
000172,NARS-13_000172.JPG,5195.0,2005.5,191
000172,NARS-13_000172.JPG,5599.5,2229.0,192
000172,NARS-13_000172.JPG,1551.5,406.0,193
000172,NARS-13_000172.JPG,1748.0,286.0,194
000172,NARS-13_000172.JPG,831.0,2384.0,195
000172,NARS-13_000172.JPG,613.0,2221.5,196
000172,NARS-13_000172.JPG,4043.5,2252.5,197
000172,NARS-13_000172.JPG,5086.5,301.5,198
000172,NARS-13_000172.JPG,6008.0,3137.5,199
000172,NARS-13_000172.JPG,1197.0,2660.5,200
000543,NARS-13_000543.JPG,2478.0,1734.5,148
000543,NARS-13_000543.JPG,1282.5,1459.5,110
000543,NARS-13_000543.JPG,4784.0,2961.5,171
000543,NARS-13_000543.JPG,1242.5,2063.5,195
000585,NARS-13_000585.JPG,1219.0,2026.5,195
000045,NARS-13_000045.JPG,5916.0,3232.5,199
000045,NARS-13_000045.JPG,4967.5,1012.0,198
000045,NARS-13_000045.JPG,5868.0,956.0,191
000272,NARS-13_000272.JPG,4057.0,2272.5,197
000272,NARS-13_000272.JPG,1312.0,1455.5,110
000272,NARS-13_000272.JPG,544.5,2270.0,196
000272,NARS-13_000272.JPG,1147.5,2735.0,200
000272,NARS-13_000272.JPG,3133.5,2331.0,189
000272,NARS-13_000272.JPG,2877.0,2476.5,190
000272,NARS-13_000272.JPG,1607.0,286.5,193
000272,NARS-13_000272.JPG,5200.0,2641.0,183
000272,NARS-13_000272.JPG,5786.0,2320.5,192
000272,NARS-13_000272.JPG,5634.5,1082.0,191
000272,NARS-13_000272.JPG,4704.5,1122.0,198
000272,NARS-13_000272.JPG,1415.0,245.0,194
000272,NARS-13_000272.JPG,1501.5,1819.5,195
000272,NARS-13_000272.JPG,5186.0,3310.5,199
000272,NARS-13_000272.JPG,761.0,351.0,201
000272,NARS-13_000272.JPG,789.0,1544.5,202
000272,NARS-13_000272.JPG,1946.5,830.0,203
000272,NARS-13_000272.JPG,2069.5,1796.5,204
000272,NARS-13_000272.JPG,2507.5,2675.0,205
000272,NARS-13_000272.JPG,2278.0,1586.5,206
000272,NARS-13_000272.JPG,2590.0,1573.0,207
000272,NARS-13_000272.JPG,2710.0,170.0,208
000272,NARS-13_000272.JPG,2964.0,256.0,209
000272,NARS-13_000272.JPG,644.5,2077.0,210
000272,NARS-13_000272.JPG,3391.5,1588.5,211
000272,NARS-13_000272.JPG,3246.0,1734.5,212
000272,NARS-13_000272.JPG,3503.0,2200.5,213
000272,NARS-13_000272.JPG,3737.0,3371.0,214
000272,NARS-13_000272.JPG,3912.0,3232.0,215
000272,NARS-13_000272.JPG,4517.0,3252.5,216
000272,NARS-13_000272.JPG,4410.5,3029.0,217
000272,NARS-13_000272.JPG,4821.0,3244.5,218
000272,NARS-13_000272.JPG,4544.0,2441.5,219
000272,NARS-13_000272.JPG,4283.5,944.0,220
000272,NARS-13_000272.JPG,4371.5,73.0,221
000272,NARS-13_000272.JPG,4495.0,324.0,222
000272,NARS-13_000272.JPG,5087.0,216.0,223
000272,NARS-13_000272.JPG,4473.5,1432.5,224
000272,NARS-13_000272.JPG,4688.0,1579.5,225
000272,NARS-13_000272.JPG,4924.0,1392.0,226
000272,NARS-13_000272.JPG,713.0,2433.5,227
000272,NARS-13_000272.JPG,4994.0,2783.0,228
000272,NARS-13_000272.JPG,5127.5,2304.5,229
000272,NARS-13_000272.JPG,5266.0,2055.0,230
000272,NARS-13_000272.JPG,5431.5,1735.5,231
000272,NARS-13_000272.JPG,5782.0,1672.5,232
000272,NARS-13_000272.JPG,954.0,2492.5,233
000272,NARS-13_000272.JPG,1493.0,1359.0,234
000272,NARS-13_000272.JPG,1469.0,768.0,235
000405,NARS-13_000405.JPG,3495.5,2286.5,213
000405,NARS-13_000405.JPG,712.0,2521.0,227
000405,NARS-13_000405.JPG,4387.5,1458.0,224
000405,NARS-13_000405.JPG,4579.0,1683.5,225
000405,NARS-13_000405.JPG,4406.5,455.5,222
000405,NARS-13_000405.JPG,2407.5,2802.0,205
000405,NARS-13_000405.JPG,5277.0,1787.0,231
000405,NARS-13_000405.JPG,4117.5,2434.0,197
000405,NARS-13_000405.JPG,613.5,1530.0,202
000405,NARS-13_000405.JPG,1515.0,1554.5,234
000405,NARS-13_000405.JPG,4906.0,3065.5,218
000405,NARS-13_000405.JPG,1894.0,1892.0,204
000405,NARS-13_000405.JPG,1712.0,1844.0,195
000405,NARS-13_000405.JPG,1070.0,1467.5,110
000405,NARS-13_000405.JPG,391.0,2036.5,210
000405,NARS-13_000405.JPG,4378.5,698.5,220
000405,NARS-13_000405.JPG,2654.5,1878.0,207
000405,NARS-13_000405.JPG,904.5,630.0,201
000405,NARS-13_000405.JPG,2842.5,587.0,209
000405,NARS-13_000405.JPG,4250.0,2700.0,217
000405,NARS-13_000405.JPG,1525.0,2628.5,200
000405,NARS-13_000405.JPG,5199.0,632.0,223
000405,NARS-13_000405.JPG,3894.0,2450.0,219
000405,NARS-13_000405.JPG,1057.5,1275.0,235
000405,NARS-13_000405.JPG,47.0,422.0,194
000234,NARS-13_000234.JPG,4995.0,2786.0,228
000234,NARS-13_000234.JPG,4512.0,3247.5,216
000234,NARS-13_000234.JPG,3903.0,3221.0,215
000234,NARS-13_000234.JPG,2884.0,2462.5,190
000234,NARS-13_000234.JPG,542.0,2286.0,196
000234,NARS-13_000234.JPG,5110.0,2321.5,229
000234,NARS-13_000234.JPG,1925.5,847.0,203
000234,NARS-13_000234.JPG,5779.5,1641.0,232
000234,NARS-13_000234.JPG,5755.0,2348.5,192
000234,NARS-13_000234.JPG,5298.5,2083.0,230
000234,NARS-13_000234.JPG,4634.0,1650.5,225
000234,NARS-13_000234.JPG,5240.5,3354.5,199
000234,NARS-13_000234.JPG,776.0,2475.0,227
000234,NARS-13_000234.JPG,3316.5,1770.0,212
000234,NARS-13_000234.JPG,2774.0,228.0,208
000234,NARS-13_000234.JPG,4447.5,119.5,221
000234,NARS-13_000234.JPG,5010.0,1420.0,226
000234,NARS-13_000234.JPG,1710.5,317.0,193
000234,NARS-13_000234.JPG,5613.0,1202.0,191
000234,NARS-13_000234.JPG,3191.0,2219.5,189
000234,NARS-13_000234.JPG,3522.5,1617.0,211
000234,NARS-13_000234.JPG,4071.0,2307.5,197
000234,NARS-13_000234.JPG,3450.0,2156.5,213
000234,NARS-13_000234.JPG,4826.0,1188.5,198
000234,NARS-13_000234.JPG,5434.5,1755.5,231
000234,NARS-13_000234.JPG,4760.0,3184.0,218
000234,NARS-13_000234.JPG,2562.0,2694.0,205
000234,NARS-13_000234.JPG,1504.5,1360.5,234
000234,NARS-13_000234.JPG,2472.5,1531.5,206
000234,NARS-13_000234.JPG,1509.5,1836.0,195
000234,NARS-13_000234.JPG,636.5,2055.5,210
000234,NARS-13_000234.JPG,4634.0,1438.0,224
000234,NARS-13_000234.JPG,2972.5,319.5,209
000234,NARS-13_000234.JPG,761.0,344.5,201
000234,NARS-13_000234.JPG,4360.0,3038.0,217
000234,NARS-13_000234.JPG,1200.5,2784.0,200
000234,NARS-13_000234.JPG,2623.5,1418.5,207
000234,NARS-13_000234.JPG,5158.5,164.5,223
000234,NARS-13_000234.JPG,4478.5,2397.0,219
000234,NARS-13_000234.JPG,1429.0,794.0,235
000234,NARS-13_000234.JPG,3187.5,2688.0,214
000234,NARS-13_000234.JPG,1444.5,253.0,110
000234,NARS-13_000234.JPG,5209.5,2626.5,236
000234,NARS-13_000234.JPG,5953.0,3216.0,237
000234,NARS-13_000234.JPG,5742.5,2831.5,238
000234,NARS-13_000234.JPG,5450.0,2648.0,239
000466,NARS-13_000466.JPG,3461.0,2125.5,213
000466,NARS-13_000466.JPG,4335.5,491.5,222
000466,NARS-13_000466.JPG,4094.5,2425.5,197
000466,NARS-13_000466.JPG,5225.5,1758.0,231
000466,NARS-13_000466.JPG,2419.0,1779.5,206
000466,NARS-13_000466.JPG,4378.5,1412.5,224
000466,NARS-13_000466.JPG,1286.0,1527.5,234
000466,NARS-13_000466.JPG,4665.5,2912.0,218
000466,NARS-13_000466.JPG,2243.0,2696.0,205
000466,NARS-13_000466.JPG,1238.5,2027.5,195
000466,NARS-13_000466.JPG,4205.0,2638.5,219
000466,NARS-13_000466.JPG,1667.5,2212.5,204
000466,NARS-13_000466.JPG,5221.5,568.0,223
000466,NARS-13_000466.JPG,1061.5,1240.5,202
000466,NARS-13_000466.JPG,3912.5,2440.0,217
000121,NARS-13_000121.JPG,4998.0,2771.0,228
000121,NARS-13_000121.JPG,5102.0,2299.5,229
000121,NARS-13_000121.JPG,5904.5,3187.5,237
000121,NARS-13_000121.JPG,3434.0,2069.0,213
000121,NARS-13_000121.JPG,5272.0,2631.5,236
000121,NARS-13_000121.JPG,3839.0,3250.0,215
000121,NARS-13_000121.JPG,1477.0,736.0,235
000121,NARS-13_000121.JPG,4442.5,3205.5,216
000121,NARS-13_000121.JPG,3071.0,2623.0,214
000121,NARS-13_000121.JPG,2644.0,194.5,208
000121,NARS-13_000121.JPG,1154.5,1562.0,234
000121,NARS-13_000121.JPG,3487.0,1750.0,211
000121,NARS-13_000121.JPG,5639.5,1627.5,232
000121,NARS-13_000121.JPG,884.0,428.0,201
000121,NARS-13_000121.JPG,5589.5,2771.5,238
000121,NARS-13_000121.JPG,4882.5,1013.5,198
000121,NARS-13_000121.JPG,5638.5,1001.0,191
000121,NARS-13_000121.JPG,5802.5,2623.5,239
000121,NARS-13_000121.JPG,5593.5,2316.0,230
000121,NARS-13_000121.JPG,5184.5,2968.0,199
000121,NARS-13_000121.JPG,5027.0,2592.5,218
000121,NARS-13_000121.JPG,955.0,705.0,202
000121,NARS-13_000121.JPG,3124.0,2371.5,212
000121,NARS-13_000121.JPG,2856.0,2427.5,205
000121,NARS-13_000121.JPG,3935.5,3349.5,219
000121,NARS-13_000121.JPG,5883.0,1113.5,223
000121,NARS-13_000121.JPG,381.0,38.5,110
000522,NARS-13_000522.JPG,1275.0,2103.0,195
000522,NARS-13_000522.JPG,1280.0,1521.0,234
000522,NARS-13_000522.JPG,2540.5,1876.0,206
000522,NARS-13_000522.JPG,4840.0,2976.5,228
000353,NARS-13_000353.JPG,2974.5,344.5,209
000353,NARS-13_000353.JPG,1256.5,1591.0,234
000353,NARS-13_000353.JPG,4372.0,114.5,221
000353,NARS-13_000353.JPG,4637.5,1743.0,225
000353,NARS-13_000353.JPG,4431.5,1498.0,224
000353,NARS-13_000353.JPG,4031.5,2434.5,217
000353,NARS-13_000353.JPG,848.5,2599.5,227
000353,NARS-13_000353.JPG,468.5,2101.5,210
000353,NARS-13_000353.JPG,4501.0,571.5,220
000353,NARS-13_000353.JPG,1134.0,700.5,202
000353,NARS-13_000353.JPG,3538.0,2242.0,213
000353,NARS-13_000353.JPG,3285.5,1821.5,211
000353,NARS-13_000353.JPG,5553.5,1983.5,230
000353,NARS-13_000353.JPG,1970.0,2063.0,204
000353,NARS-13_000353.JPG,4801.0,3314.5,228
000353,NARS-13_000353.JPG,1395.0,379.5,235
000353,NARS-13_000353.JPG,4575.5,840.5,222
000353,NARS-13_000353.JPG,2499.5,2737.0,205
000353,NARS-13_000353.JPG,2655.5,3002.0,214
000353,NARS-13_000353.JPG,3030.5,628.0,208
000353,NARS-13_000353.JPG,1814.5,1856.0,195
000353,NARS-13_000353.JPG,3986.5,2651.5,215
000353,NARS-13_000353.JPG,4267.0,988.0,226
000353,NARS-13_000353.JPG,661.5,1630.0,201
000353,NARS-13_000353.JPG,1642.0,2721.0,206
000526,NARS-13_000526.JPG,1324.0,1513.5,234
000526,NARS-13_000526.JPG,4866.0,2990.5,228
000526,NARS-13_000526.JPG,2514.5,1855.5,207
000526,NARS-13_000526.JPG,1295.5,2098.0,195
000130,NARS-13_000130.JPG,5950.0,3192.0,237
000130,NARS-13_000130.JPG,5077.0,2528.5,218
000130,NARS-13_000130.JPG,3874.5,3255.0,219
000130,NARS-13_000130.JPG,5952.0,1022.5,223
000130,NARS-13_000130.JPG,5906.5,2557.5,239
000130,NARS-13_000130.JPG,993.5,708.0,202
000130,NARS-13_000130.JPG,5729.0,2724.5,238
000130,NARS-13_000130.JPG,1156.0,1555.5,234
000130,NARS-13_000130.JPG,5443.0,2591.0,236
000130,NARS-13_000130.JPG,3444.0,2055.0,213
