object,frame,x_c,y_c
3,246,129,76
3,247,129,73
3,248,125,73
3,249,120,73
3,250,118,73
3,251,118,72
3,252,115,71
3,253,115,71
3,254,116,72
3,255,119,70
3,256,117,73
3,257,114,69
3,258,113,71
3,259,114,73
3,260,117,74
3,261,120,74
3,262,119,73
3,263,114,74
3,264,114,72
3,265,116,71
3,266,115,72
3,267,115,70
3,268,115,71
3,269,116,72
3,270,117,73
3,271,119,75
3,272,118,71
3,273,112,74
3,274,110,76
3,275,112,77
3,276,111,78
3,277,110,77
3,278,109,73
3,279,107,73
3,280,104,73
3,281,103,74
3,282,102,72
3,283,99,70
3,284,99,70
3,285,98,71
3,286,100,69
3,287,103,69
3,288,105,69
3,289,107,66
3,290,106,69
3,291,108,69
3,292,106,72
3,293,105,71
3,294,104,68
3,295,102,72
3,296,103,73
3,297,106,74
3,298,105,74
3,299,106,74
3,300,108,77
3,301,112,75
3,302,111,73
3,303,113,71
3,304,119,71
3,305,119,70
3,306,122,71
3,307,121,71
3,308,119,72
3,309,125,70
3,310,122,73
3,311,127,73
3,312,125,72
3,313,120,73
3,314,122,73
3,315,122,70
3,316,125,72
3,317,125,73
3,318,130,73
3,319,130,74
3,320,130,78
3,321,134,80
3,322,138,80
3,323,136,79
3,324,137,76
3,325,137,76
3,326,136,75
3,327,135,72
3,328,135,70
3,329,131,68
3,330,130,66
3,331,126,63
3,332,128,61
3,333,130,61
3,334,128,60
3,335,134,62
3,336,136,58
3,337,140,57
3,338,140,54
3,339,137,52
3,340,134,54
3,341,132,53
3,342,132,53
3,343,131,51
3,344,133,48
3,345,132,48
3,346,135,47
3,347,136,48
3,348,136,50
3,349,132,49
3,350,135,51
3,351,138,51
3,352,134,52
3,353,135,54
3,354,137,54
3,355,138,54
3,356,141,51
3,357,143,50
3,358,144,48
3,359,143,47
3,360,144,45
3,361,144,42
3,362,145,40
3,363,145,41
3,364,144,41
3,365,146,43
3,366,149,43
3,367,155,41
3,368,151,44
3,369,152,45
3,370,155,47
3,371,159,45
3,372,160,45
3,373,159,42
3,374,158,40
3,375,158,43
3,376,160,43
3,377,157,43
3,378,164,42
3,379,165,44
3,380,166,44
3,381,163,48
3,382,163,50
3,383,160,52
3,384,164,57
3,385,164,58
3,386,163,55
3,387,163,49
3,388,159,50
3,389,159,45
3,390,156,41
3,391,158,42
3,392,162,41
3,393,162,46
3,394,162,45
3,395,160,45
3,396,160,45
3,397,160,38
3,398,163,40
3,399,156,40
3,400,154,43
3,401,152,43
3,402,153,45
3,403,154,45
3,404,154,43
3,405,157,39
3,406,158,39
3,407,158,39
3,408,156,43
3,409,157,46
3,410,155,46
3,411,157,46
3,412,159,48
3,413,155,45
3,414,155,45
3,415,159,40
3,416,156,42
3,417,154,42
3,418,152,38
3,419,152,38
3,420,150,39
3,421,150,42
3,422,149,42
3,423,152,42
3,424,152,41
3,425,152,41
3,426,153,39
3,427,152,39
3,428,150,37
3,429,152,37
3,430,154,40
3,431,159,39
3,432,162,34
3,433,162,35
3,434,166,38
3,435,168,40
3,436,168,39
3,437,171,41
3,438,169,47
3,439,171,47
3,440,174,49
3,441,173,51
3,442,178,50
3,443,182,49
3,444,180,53
3,445,180,55
3,446,178,57
3,447,176,56
3,448,175,58
3,449,176,59
3,450,171,60
3,451,165,61
3,452,165,60
3,453,164,59
3,454,165,60
3,455,169,62
3,456,165,61
3,457,168,58
3,458,165,58
3,459,166,57
3,460,165,57
3,461,165,60
3,462,167,60
3,463,167,62
3,464,166,58
3,465,163,55
3,466,159,57
3,467,155,54
3,468,157,54
3,469,156,56
3,470,155,57
3,471,155,57
3,472,157,57
3,473,159,53
3,474,160,53
3,475,161,53
3,476,158,54
3,477,155,50
3,478,154,47
3,479,152,49
3,480,152,47
3,481,156,44
3,482,158,42
3,483,156,42
3,484,158,42
3,485,158,45
3,486,159,47
3,487,161,49
3,488,161,50
3,489,162,49
3,490,162,49
3,491,159,50
3,492,161,46
3,493,164,49
3,494,159,49
3,495,162,51
3,496,158,48
3,497,158,48
3,498,156,50
3,499,157,48
