maxDisap,maxDist,runMean,num_frames,num_detections,num_objects,num_predictions,num_unique_objects,num_tracks,num_matches,num_switches,num_misses,num_false_positives,precision,recall,mota,motp,mostly_tracked,partially_tracked,mostly_lost
60, 0, 50, 194,4887,4887,4887,85,53,4565,322,0,0,1.0,1.0,0.9341109064865971,0.0,85,0,0
90, 500, 80, 194,4887,4887,4887,85,78,4694,193,0,0,1.0,1.0,0.9605074687947616,0.0,85,0,0
40, 400, 50, 194,4887,4887,4887,85,83,4682,205,0,0,1.0,1.0,0.9580519746265602,0.0,85,0,0
110, 500, 40, 194,4887,4887,4887,85,78,4676,211,0,0,1.0,1.0,0.9568242275424595,0.0,85,0,0
90, 100, 50, 194,4887,4887,4887,85,322,4000,887,0,0,1.0,1.0,0.8184980560671169,0.0,85,0,0
50, 400, 110, 194,4887,4887,4887,85,83,4697,190,0,0,1.0,1.0,0.9611213423368119,0.0,85,0,0
120, 700, 60, 194,4887,4887,4887,85,71,4684,203,0,0,1.0,1.0,0.9584612236545939,0.0,85,0,0
160, 800, 50, 194,4887,4887,4887,85,67,4679,208,0,0,1.0,1.0,0.9574381010845099,0.0,85,0,0
150, 500, 30, 194,4887,4887,4887,85,77,4664,223,0,0,1.0,1.0,0.9543687333742582,0.0,85,0,0
90, 300, 120, 194,4887,4887,4887,85,97,4685,202,0,0,1.0,1.0,0.9586658481686106,0.0,85,0,0
90, 900, 70, 194,4887,4887,4887,85,66,4682,205,0,0,1.0,1.0,0.9580519746265602,0.0,85,0,0
60, 700, 150, 194,4887,4887,4887,85,72,4696,191,0,0,1.0,1.0,0.9609167178227952,0.0,85,0,0
50, 200, 80, 194,4887,4887,4887,85,141,4539,348,0,0,1.0,1.0,0.9287906691221608,0.0,85,0,0
90, 1000, 150, 194,4887,4887,4887,85,67,4666,221,0,0,1.0,1.0,0.9547779824022918,0.0,85,0,0
90, 700, 40, 194,4887,4887,4887,85,70,4665,222,0,0,1.0,1.0,0.954573357888275,0.0,85,0,0
10, 900, 120, 194,4887,4887,4887,85,75,4723,164,0,0,1.0,1.0,0.9664415797012482,0.0,85,0,0
150, 500, 120, 194,4887,4887,4887,85,78,4695,192,0,0,1.0,1.0,0.9607120933087784,0.0,85,0,0
90, 1000, 120, 194,4887,4887,4887,85,67,4666,221,0,0,1.0,1.0,0.9547779824022918,0.0,85,0,0
130, 800, 80, 194,4887,4887,4887,85,68,4676,211,0,0,1.0,1.0,0.9568242275424595,0.0,85,0,0
50, 0, 120, 194,4887,4887,4887,85,53,4554,333,0,0,1.0,1.0,0.9318600368324125,0.0,85,0,0
0, 200, 10, 194,4887,4887,4887,85,196,4758,129,0,0,1.0,1.0,0.9736034376918354,0.0,85,0,0
20, 100, 50, 194,4887,4887,4887,85,373,4123,764,0,0,1.0,1.0,0.8436668712911807,0.0,85,0,0
60, 800, 100, 194,4887,4887,4887,85,68,4676,211,0,0,1.0,1.0,0.9568242275424595,0.0,85,0,0
100, 1000, 160, 194,4887,4887,4887,85,66,4667,220,0,0,1.0,1.0,0.9549826069163085,0.0,85,0,0
140, 600, 150, 194,4887,4887,4887,85,72,4699,188,0,0,1.0,1.0,0.9615305913648455,0.0,85,0,0
100, 300, 100, 194,4887,4887,4887,85,97,4685,202,0,0,1.0,1.0,0.9586658481686106,0.0,85,0,0
10, 0, 140, 194,4887,4887,4887,85,55,4567,320,0,0,1.0,1.0,0.9345201555146306,0.0,85,0,0
80, 800, 10, 194,4887,4887,4887,85,69,4788,99,0,0,1.0,1.0,0.9797421731123389,0.0,85,0,0
30, 400, 110, 194,4887,4887,4887,85,84,4711,176,0,0,1.0,1.0,0.9639860855330469,0.0,85,0,0
70, 500, 70, 194,4887,4887,4887,85,78,4682,205,0,0,1.0,1.0,0.9580519746265602,0.0,85,0,0
80, 300, 10, 194,4887,4887,4887,85,87,4759,128,0,0,1.0,1.0,0.9738080622058523,0.0,85,0,0
150, 700, 140, 194,4887,4887,4887,85,71,4697,190,0,0,1.0,1.0,0.9611213423368119,0.0,85,0,0
140, 500, 110, 194,4887,4887,4887,85,78,4695,192,0,0,1.0,1.0,0.9607120933087784,0.0,85,0,0
0, 300, 80, 194,4887,4887,4887,85,146,4780,107,0,0,1.0,1.0,0.9781051770002046,0.0,85,0,0
100, 800, 50, 194,4887,4887,4887,85,67,4679,208,0,0,1.0,1.0,0.9574381010845099,0.0,85,0,0
90, 600, 1, 194,4887,4887,4887,85,70,4845,42,0,0,1.0,1.0,0.9914057704112953,0.0,85,0,0
30, 400, 30, 194,4887,4887,4887,85,82,4688,199,0,0,1.0,1.0,0.9592797217106609,0.0,85,0,0
10, 400, 130, 194,4887,4887,4887,85,90,4747,140,0,0,1.0,1.0,0.9713525680376509,0.0,85,0,0
160, 700, 110, 194,4887,4887,4887,85,71,4697,190,0,0,1.0,1.0,0.9611213423368119,0.0,85,0,0
140, 200, 110, 194,4887,4887,4887,85,139,4523,364,0,0,1.0,1.0,0.9255166768978924,0.0,85,0,0
150, 0, 110, 194,4887,4887,4887,85,53,4551,336,0,0,1.0,1.0,0.9312461632903621,0.0,85,0,0
150, 500, 110, 194,4887,4887,4887,85,78,4695,192,0,0,1.0,1.0,0.9607120933087784,0.0,85,0,0
0, 400, 40, 194,4887,4887,4887,85,127,4738,149,0,0,1.0,1.0,0.9695109474114999,0.0,85,0,0
70, 700, 100, 194,4887,4887,4887,85,72,4696,191,0,0,1.0,1.0,0.9609167178227952,0.0,85,0,0
30, 0, 100, 194,4887,4887,4887,85,53,4546,341,0,0,1.0,1.0,0.9302230407202783,0.0,85,0,0
140, 500, 40, 194,4887,4887,4887,85,78,4676,211,0,0,1.0,1.0,0.9568242275424595,0.0,85,0,0
0, 100, 70, 194,4887,4887,4887,85,598,4358,529,0,0,1.0,1.0,0.8917536320851238,0.0,85,0,0
10, 900, 160, 194,4887,4887,4887,85,75,4723,164,0,0,1.0,1.0,0.9664415797012482,0.0,85,0,0
110, 200, 150, 194,4887,4887,4887,85,139,4523,364,0,0,1.0,1.0,0.9255166768978924,0.0,85,0,0
10, 600, 70, 194,4887,4887,4887,85,79,4728,159,0,0,1.0,1.0,0.9674647022713321,0.0,85,0,0
120, 1000, 1, 194,4887,4887,4887,85,65,4846,41,0,0,1.0,1.0,0.991610394925312,0.0,85,0,0
0, 900, 160, 194,4887,4887,4887,85,109,4745,142,0,0,1.0,1.0,0.9709433190096174,0.0,85,0,0
120, 300, 50, 194,4887,4887,4887,85,98,4679,208,0,0,1.0,1.0,0.9574381010845099,0.0,85,0,0
70, 600, 60, 194,4887,4887,4887,85,73,4691,196,0,0,1.0,1.0,0.9598935952527112,0.0,85,0,0
0, 900, 130, 194,4887,4887,4887,85,109,4745,142,0,0,1.0,1.0,0.9709433190096174,0.0,85,0,0
70, 0, 90, 194,4887,4887,4887,85,53,4569,318,0,0,1.0,1.0,0.9349294045426642,0.0,85,0,0
120, 800, 160, 194,4887,4887,4887,85,68,4676,211,0,0,1.0,1.0,0.9568242275424595,0.0,85,0,0
10, 100, 70, 194,4887,4887,4887,85,416,4212,675,0,0,1.0,1.0,0.861878453038674,0.0,85,0,0
140, 500, 90, 194,4887,4887,4887,85,78,4697,190,0,0,1.0,1.0,0.9611213423368119,0.0,85,0,0
80, 300, 40, 194,4887,4887,4887,85,98,4676,211,0,0,1.0,1.0,0.9568242275424595,0.0,85,0,0
10, 700, 140, 194,4887,4887,4887,85,79,4732,155,0,0,1.0,1.0,0.9682832003273992,0.0,85,0,0
40, 0, 10, 194,4887,4887,4887,85,53,4717,170,0,0,1.0,1.0,0.9652138326171475,0.0,85,0,0
130, 300, 60, 194,4887,4887,4887,85,98,4683,204,0,0,1.0,1.0,0.958256599140577,0.0,85,0,0
100, 700, 80, 194,4887,4887,4887,85,71,4694,193,0,0,1.0,1.0,0.9605074687947616,0.0,85,0,0
110, 900, 90, 194,4887,4887,4887,85,66,4682,205,0,0,1.0,1.0,0.9580519746265602,0.0,85,0,0
50, 0, 90, 194,4887,4887,4887,85,53,4570,317,0,0,1.0,1.0,0.935134029056681,0.0,85,0,0
150, 1000, 50, 194,4887,4887,4887,85,65,4676,211,0,0,1.0,1.0,0.9568242275424595,0.0,85,0,0
100, 200, 10, 194,4887,4887,4887,85,130,4614,273,0,0,1.0,1.0,0.9441375076734193,0.0,85,0,0
90, 300, 10, 194,4887,4887,4887,85,87,4755,132,0,0,1.0,1.0,0.9729895641497851,0.0,85,0,0
60, 800, 40, 194,4887,4887,4887,85,68,4668,219,0,0,1.0,1.0,0.9551872314303254,0.0,85,0,0
80, 600, 70, 194,4887,4887,4887,85,73,4688,199,0,0,1.0,1.0,0.9592797217106609,0.0,85,0,0
30, 100, 50, 194,4887,4887,4887,85,351,4078,809,0,0,1.0,1.0,0.8344587681604256,0.0,85,0,0
70, 600, 130, 194,4887,4887,4887,85,73,4699,188,0,0,1.0,1.0,0.9615305913648455,0.0,85,0,0
60, 600, 110, 194,4887,4887,4887,85,73,4701,186,0,0,1.0,1.0,0.961939840392879,0.0,85,0,0
70, 800, 140, 194,4887,4887,4887,85,68,4676,211,0,0,1.0,1.0,0.9568242275424595,0.0,85,0,0
0, 900, 110, 194,4887,4887,4887,85,109,4745,142,0,0,1.0,1.0,0.9709433190096174,0.0,85,0,0
110, 600, 150, 194,4887,4887,4887,85,72,4699,188,0,0,1.0,1.0,0.9615305913648455,0.0,85,0,0
160, 400, 30, 194,4887,4887,4887,85,81,4671,216,0,0,1.0,1.0,0.9558011049723757,0.0,85,0,0
80, 700, 80, 194,4887,4887,4887,85,72,4693,194,0,0,1.0,1.0,0.9603028442807449,0.0,85,0,0
30, 0, 60, 194,4887,4887,4887,85,53,4587,300,0,0,1.0,1.0,0.9386126457949663,0.0,85,0,0
120, 900, 20, 194,4887,4887,4887,85,66,4723,164,0,0,1.0,1.0,0.9664415797012482,0.0,85,0,0
90, 100, 110, 194,4887,4887,4887,85,322,4000,887,0,0,1.0,1.0,0.8184980560671169,0.0,85,0,0
160, 500, 60, 194,4887,4887,4887,85,78,4678,209,0,0,1.0,1.0,0.9572334765704932,0.0,85,0,0
10, 200, 20, 194,4887,4887,4887,85,155,4670,217,0,0,1.0,1.0,0.9555964804583589,0.0,85,0,0
0, 1000, 160, 194,4887,4887,4887,85,109,4745,142,0,0,1.0,1.0,0.9709433190096174,0.0,85,0,0
150, 400, 110, 194,4887,4887,4887,85,83,4696,191,0,0,1.0,1.0,0.9609167178227952,0.0,85,0,0
130, 1000, 1, 194,4887,4887,4887,85,65,4846,41,0,0,1.0,1.0,0.991610394925312,0.0,85,0,0
50, 300, 80, 194,4887,4887,4887,85,98,4689,198,0,0,1.0,1.0,0.9594843462246777,0.0,85,0,0
20, 0, 20, 194,4887,4887,4887,85,53,4632,255,0,0,1.0,1.0,0.9478207489257213,0.0,85,0,0
30, 900, 150, 194,4887,4887,4887,85,68,4689,198,0,0,1.0,1.0,0.9594843462246777,0.0,85,0,0
50, 700, 140, 194,4887,4887,4887,85,72,4696,191,0,0,1.0,1.0,0.9609167178227952,0.0,85,0,0
20, 100, 40, 194,4887,4887,4887,85,374,4124,763,0,0,1.0,1.0,0.8438714958051975,0.0,85,0,0
30, 600, 120, 194,4887,4887,4887,85,73,4711,176,0,0,1.0,1.0,0.9639860855330469,0.0,85,0,0
130, 1000, 80, 194,4887,4887,4887,85,65,4682,205,0,0,1.0,1.0,0.9580519746265602,0.0,85,0,0
60, 400, 60, 194,4887,4887,4887,85,83,4677,210,0,0,1.0,1.0,0.9570288520564764,0.0,85,0,0
110, 600, 10, 194,4887,4887,4887,85,69,4793,94,0,0,1.0,1.0,0.9807652956824228,0.0,85,0,0
30, 1000, 70, 194,4887,4887,4887,85,67,4698,189,0,0,1.0,1.0,0.9613259668508287,0.0,85,0,0
60, 700, 100, 194,4887,4887,4887,85,72,4696,191,0,0,1.0,1.0,0.9609167178227952,0.0,85,0,0
110, 700, 130, 194,4887,4887,4887,85,71,4697,190,0,0,1.0,1.0,0.9611213423368119,0.0,85,0,0
130, 300, 80, 194,4887,4887,4887,85,97,4686,201,0,0,1.0,1.0,0.9588704726826274,0.0,85,0,0
160, 300, 120, 194,4887,4887,4887,85,97,4685,202,0,0,1.0,1.0,0.9586658481686106,0.0,85,0,0
100, 200, 110, 194,4887,4887,4887,85,139,4523,364,0,0,1.0,1.0,0.9255166768978924,0.0,85,0,0
100, 200, 120, 194,4887,4887,4887,85,139,4523,364,0,0,1.0,1.0,0.9255166768978924,0.0,85,0,0
130, 1000, 50, 194,4887,4887,4887,85,65,4676,211,0,0,1.0,1.0,0.9568242275424595,0.0,85,0,0
110, 900, 70, 194,4887,4887,4887,85,65,4681,206,0,0,1.0,1.0,0.9578473501125435,0.0,85,0,0
160, 500, 150, 194,4887,4887,4887,85,78,4695,192,0,0,1.0,1.0,0.9607120933087784,0.0,85,0,0
40, 100, 90, 194,4887,4887,4887,85,341,4043,844,0,0,1.0,1.0,0.8272969101698383,0.0,85,0,0
140, 0, 60, 194,4887,4887,4887,85,53,4582,305,0,0,1.0,1.0,0.9375895232248823,0.0,85,0,0
50, 0, 30, 194,4887,4887,4887,85,53,4595,292,0,0,1.0,1.0,0.9402496419071005,0.0,85,0,0
50, 0, 60, 194,4887,4887,4887,85,53,4583,304,0,0,1.0,1.0,0.9377941477388991,0.0,85,0,0
110, 200, 130, 194,4887,4887,4887,85,139,4523,364,0,0,1.0,1.0,0.9255166768978924,0.0,85,0,0
150, 800, 90, 194,4887,4887,4887,85,68,4677,210,0,0,1.0,1.0,0.9570288520564764,0.0,85,0,0
150, 600, 90, 194,4887,4887,4887,85,72,4701,186,0,0,1.0,1.0,0.961939840392879,0.0,85,0,0
30, 100, 30, 194,4887,4887,4887,85,349,4081,806,0,0,1.0,1.0,0.835072641702476,0.0,85,0,0
70, 200, 140, 194,4887,4887,4887,85,139,4531,356,0,0,1.0,1.0,0.9271536730100266,0.0,85,0,0
150, 700, 40, 194,4887,4887,4887,85,70,4663,224,0,0,1.0,1.0,0.9541641088602415,0.0,85,0,0
30, 1000, 80, 194,4887,4887,4887,85,67,4693,194,0,0,1.0,1.0,0.9603028442807449,0.0,85,0,0
80, 1000, 140, 194,4887,4887,4887,85,67,4666,221,0,0,1.0,1.0,0.9547779824022918,0.0,85,0,0
150, 900, 60, 194,4887,4887,4887,85,65,4683,204,0,0,1.0,1.0,0.958256599140577,0.0,85,0,0
60, 800, 20, 194,4887,4887,4887,85,69,4710,177,0,0,1.0,1.0,0.9637814610190301,0.0,85,0,0
150, 400, 70, 194,4887,4887,4887,85,83,4692,195,0,0,1.0,1.0,0.960098219766728,0.0,85,0,0
100, 300, 130, 194,4887,4887,4887,85,97,4685,202,0,0,1.0,1.0,0.9586658481686106,0.0,85,0,0
80, 200, 80, 194,4887,4887,4887,85,139,4533,354,0,0,1.0,1.0,0.9275629220380601,0.0,85,0,0
160, 600, 120, 194,4887,4887,4887,85,72,4699,188,0,0,1.0,1.0,0.9615305913648455,0.0,85,0,0
50, 200, 40, 194,4887,4887,4887,85,141,4546,341,0,0,1.0,1.0,0.9302230407202783,0.0,85,0,0
80, 500, 70, 194,4887,4887,4887,85,78,4682,205,0,0,1.0,1.0,0.9580519746265602,0.0,85,0,0
40, 700, 90, 194,4887,4887,4887,85,72,4703,184,0,0,1.0,1.0,0.9623490894209126,0.0,85,0,0
40, 400, 120, 194,4887,4887,4887,85,83,4701,186,0,0,1.0,1.0,0.961939840392879,0.0,85,0,0
0, 100, 100, 194,4887,4887,4887,85,598,4358,529,0,0,1.0,1.0,0.8917536320851238,0.0,85,0,0
20, 200, 140, 194,4887,4887,4887,85,154,4607,280,0,0,1.0,1.0,0.9427051360753018,0.0,85,0,0
70, 700, 20, 194,4887,4887,4887,85,69,4710,177,0,0,1.0,1.0,0.9637814610190301,0.0,85,0,0
80, 700, 40, 194,4887,4887,4887,85,70,4665,222,0,0,1.0,1.0,0.954573357888275,0.0,85,0,0
90, 0, 90, 194,4887,4887,4887,85,53,4568,319,0,0,1.0,1.0,0.9347247800286475,0.0,85,0,0
110, 0, 140, 194,4887,4887,4887,85,53,4552,335,0,0,1.0,1.0,0.931450787804379,0.0,85,0,0
80, 800, 120, 194,4887,4887,4887,85,68,4676,211,0,0,1.0,1.0,0.9568242275424595,0.0,85,0,0
160, 600, 160, 194,4887,4887,4887,85,72,4699,188,0,0,1.0,1.0,0.9615305913648455,0.0,85,0,0
160, 800, 1, 194,4887,4887,4887,85,69,4843,44,0,0,1.0,1.0,0.9909965213832617,0.0,85,0,0
110, 500, 140, 194,4887,4887,4887,85,78,4695,192,0,0,1.0,1.0,0.9607120933087784,0.0,85,0,0
160, 900, 140, 194,4887,4887,4887,85,66,4668,219,0,0,1.0,1.0,0.9551872314303254,0.0,85,0,0
130, 900, 40, 194,4887,4887,4887,85,65,4680,207,0,0,1.0,1.0,0.9576427255985267,0.0,85,0,0
60, 300, 10, 194,4887,4887,4887,85,88,4760,127,0,0,1.0,1.0,0.9740126867198691,0.0,85,0,0
120, 300, 150, 194,4887,4887,4887,85,97,4685,202,0,0,1.0,1.0,0.9586658481686106,0.0,85,0,0
30, 800, 120, 194,4887,4887,4887,85,69,4689,198,0,0,1.0,1.0,0.9594843462246777,0.0,85,0,0
150, 700, 1, 194,4887,4887,4887,85,69,4843,44,0,0,1.0,1.0,0.9909965213832617,0.0,85,0,0
40, 1000, 120, 194,4887,4887,4887,85,67,4672,215,0,0,1.0,1.0,0.9560057294863925,0.0,85,0,0
60, 300, 40, 194,4887,4887,4887,85,98,4677,210,0,0,1.0,1.0,0.9570288520564764,0.0,85,0,0
80, 800, 90, 194,4887,4887,4887,85,68,4676,211,0,0,1.0,1.0,0.9568242275424595,0.0,85,0,0
140, 600, 70, 194,4887,4887,4887,85,72,4688,199,0,0,1.0,1.0,0.9592797217106609,0.0,85,0,0
70, 400, 50, 194,4887,4887,4887,85,83,4677,210,0,0,1.0,1.0,0.9570288520564764,0.0,85,0,0
50, 400, 1, 194,4887,4887,4887,85,77,4843,44,0,0,1.0,1.0,0.9909965213832617,0.0,85,0,0
50, 500, 100, 194,4887,4887,4887,85,78,4699,188,0,0,1.0,1.0,0.9615305913648455,0.0,85,0,0
110, 600, 140, 194,4887,4887,4887,85,72,4699,188,0,0,1.0,1.0,0.9615305913648455,0.0,85,0,0
70, 200, 10, 194,4887,4887,4887,85,131,4619,268,0,0,1.0,1.0,0.9451606302435032,0.0,85,0,0
100, 700, 90, 194,4887,4887,4887,85,71,4699,188,0,0,1.0,1.0,0.9615305913648455,0.0,85,0,0
70, 300, 90, 194,4887,4887,4887,85,97,4687,200,0,0,1.0,1.0,0.9590750971966442,0.0,85,0,0
100, 100, 130, 194,4887,4887,4887,85,319,3998,889,0,0,1.0,1.0,0.8180888070390833,0.0,85,0,0
100, 1000, 20, 194,4887,4887,4887,85,65,4718,169,0,0,1.0,1.0,0.9654184571311644,0.0,85,0,0
130, 200, 150, 194,4887,4887,4887,85,139,4523,364,0,0,1.0,1.0,0.9255166768978924,0.0,85,0,0
150, 300, 30, 194,4887,4887,4887,85,96,4672,215,0,0,1.0,1.0,0.9560057294863925,0.0,85,0,0
150, 900, 140, 194,4887,4887,4887,85,66,4668,219,0,0,1.0,1.0,0.9551872314303254,0.0,85,0,0
110, 700, 140, 194,4887,4887,4887,85,71,4697,190,0,0,1.0,1.0,0.9611213423368119,0.0,85,0,0
130, 500, 110, 194,4887,4887,4887,85,78,4695,192,0,0,1.0,1.0,0.9607120933087784,0.0,85,0,0
90, 600, 70, 194,4887,4887,4887,85,73,4688,199,0,0,1.0,1.0,0.9592797217106609,0.0,85,0,0
0, 200, 140, 194,4887,4887,4887,85,203,4746,141,0,0,1.0,1.0,0.9711479435236341,0.0,85,0,0
140, 400, 120, 194,4887,4887,4887,85,83,4696,191,0,0,1.0,1.0,0.9609167178227952,0.0,85,0,0
130, 200, 70, 194,4887,4887,4887,85,139,4528,359,0,0,1.0,1.0,0.9265397994679763,0.0,85,0,0
140, 100, 40, 194,4887,4887,4887,85,320,3999,888,0,0,1.0,1.0,0.8182934315531001,0.0,85,0,0
50, 700, 50, 194,4887,4887,4887,85,71,4695,192,0,0,1.0,1.0,0.9607120933087784,0.0,85,0,0
90, 800, 110, 194,4887,4887,4887,85,68,4676,211,0,0,1.0,1.0,0.9568242275424595,0.0,85,0,0
160, 0, 1, 194,4887,4887,4887,85,53,4838,49,0,0,1.0,1.0,0.9899733988131778,0.0,85,0,0
90, 600, 30, 194,4887,4887,4887,85,70,4661,226,0,0,1.0,1.0,0.9537548598322079,0.0,85,0,0
60, 0, 120, 194,4887,4887,4887,85,53,4553,334,0,0,1.0,1.0,0.9316554123183958,0.0,85,0,0
20, 500, 120, 194,4887,4887,4887,85,81,4735,152,0,0,1.0,1.0,0.9688970738694496,0.0,85,0,0
140, 200, 1, 194,4887,4887,4887,85,116,4755,132,0,0,1.0,1.0,0.9729895641497851,0.0,85,0,0
100, 200, 100, 194,4887,4887,4887,85,139,4523,364,0,0,1.0,1.0,0.9255166768978924,0.0,85,0,0
130, 200, 50, 194,4887,4887,4887,85,139,4522,365,0,0,1.0,1.0,0.9253120523838756,0.0,85,0,0
60, 1000, 110, 194,4887,4887,4887,85,67,4669,218,0,0,1.0,1.0,0.9553918559443422,0.0,85,0,0
60, 400, 120, 194,4887,4887,4887,85,83,4697,190,0,0,1.0,1.0,0.9611213423368119,0.0,85,0,0
110, 800, 40, 194,4887,4887,4887,85,68,4666,221,0,0,1.0,1.0,0.9547779824022918,0.0,85,0,0
90, 200, 140, 194,4887,4887,4887,85,139,4523,364,0,0,1.0,1.0,0.9255166768978924,0.0,85,0,0
50, 100, 30, 194,4887,4887,4887,85,331,4034,853,0,0,1.0,1.0,0.8254552895436873,0.0,85,0,0
50, 800, 100, 194,4887,4887,4887,85,68,4676,211,0,0,1.0,1.0,0.9568242275424595,0.0,85,0,0
30, 300, 60, 194,4887,4887,4887,85,101,4698,189,0,0,1.0,1.0,0.9613259668508287,0.0,85,0,0
50, 800, 60, 194,4887,4887,4887,85,68,4680,207,0,0,1.0,1.0,0.9576427255985267,0.0,85,0,0
150, 500, 90, 194,4887,4887,4887,85,78,4697,190,0,0,1.0,1.0,0.9611213423368119,0.0,85,0,0
160, 300, 10, 194,4887,4887,4887,85,87,4755,132,0,0,1.0,1.0,0.9729895641497851,0.0,85,0,0
120, 1000, 130, 194,4887,4887,4887,85,66,4667,220,0,0,1.0,1.0,0.9549826069163085,0.0,85,0,0
60, 700, 40, 194,4887,4887,4887,85,70,4665,222,0,0,1.0,1.0,0.954573357888275,0.0,85,0,0
160, 600, 140, 194,4887,4887,4887,85,72,4699,188,0,0,1.0,1.0,0.9615305913648455,0.0,85,0,0
140, 1000, 130, 194,4887,4887,4887,85,66,4667,220,0,0,1.0,1.0,0.9549826069163085,0.0,85,0,0
50, 200, 50, 194,4887,4887,4887,85,141,4535,352,0,0,1.0,1.0,0.9279721710660938,0.0,85,0,0
60, 400, 100, 194,4887,4887,4887,85,83,4699,188,0,0,1.0,1.0,0.9615305913648455,0.0,85,0,0
10, 900, 90, 194,4887,4887,4887,85,75,4730,157,0,0,1.0,1.0,0.9678739512993657,0.0,85,0,0
140, 100, 20, 194,4887,4887,4887,85,315,4016,871,0,0,1.0,1.0,0.8217720482913853,0.0,85,0,0
50, 700, 130, 194,4887,4887,4887,85,72,4696,191,0,0,1.0,1.0,0.9609167178227952,0.0,85,0,0
140, 900, 60, 194,4887,4887,4887,85,65,4683,204,0,0,1.0,1.0,0.958256599140577,0.0,85,0,0
20, 700, 90, 194,4887,4887,4887,85,74,4722,165,0,0,1.0,1.0,0.9662369551872314,0.0,85,0,0
160, 100, 20, 194,4887,4887,4887,85,315,4016,871,0,0,1.0,1.0,0.8217720482913853,0.0,85,0,0
110, 600, 80, 194,4887,4887,4887,85,72,4698,189,0,0,1.0,1.0,0.9613259668508287,0.0,85,0,0
100, 900, 1, 194,4887,4887,4887,85,67,4846,41,0,0,1.0,1.0,0.991610394925312,0.0,85,0,0
60, 600, 100, 194,4887,4887,4887,85,73,4701,186,0,0,1.0,1.0,0.961939840392879,0.0,85,0,0
130, 600, 130, 194,4887,4887,4887,85,72,4699,188,0,0,1.0,1.0,0.9615305913648455,0.0,85,0,0
140, 100, 160, 194,4887,4887,4887,85,319,3996,891,0,0,1.0,1.0,0.8176795580110497,0.0,85,0,0
80, 0, 90, 194,4887,4887,4887,85,53,4568,319,0,0,1.0,1.0,0.9347247800286475,0.0,85,0,0
90, 800, 100, 194,4887,4887,4887,85,68,4676,211,0,0,1.0,1.0,0.9568242275424595,0.0,85,0,0
100, 700, 150, 194,4887,4887,4887,85,71,4697,190,0,0,1.0,1.0,0.9611213423368119,0.0,85,0,0
80, 300, 130, 194,4887,4887,4887,85,97,4687,200,0,0,1.0,1.0,0.9590750971966442,0.0,85,0,0
0, 200, 120, 194,4887,4887,4887,85,203,4746,141,0,0,1.0,1.0,0.9711479435236341,0.0,85,0,0
120, 1000, 70, 194,4887,4887,4887,85,65,4681,206,0,0,1.0,1.0,0.9578473501125435,0.0,85,0,0
10, 400, 20, 194,4887,4887,4887,85,87,4738,149,0,0,1.0,1.0,0.9695109474114999,0.0,85,0,0
110, 1000, 60, 194,4887,4887,4887,85,65,4683,204,0,0,1.0,1.0,0.958256599140577,0.0,85,0,0
100, 700, 10, 194,4887,4887,4887,85,69,4793,94,0,0,1.0,1.0,0.9807652956824228,0.0,85,0,0
140, 400, 40, 194,4887,4887,4887,85,82,4672,215,0,0,1.0,1.0,0.9560057294863925,0.0,85,0,0
160, 400, 10, 194,4887,4887,4887,85,79,4771,116,0,0,1.0,1.0,0.9762635563740536,0.0,85,0,0
160, 100, 160, 194,4887,4887,4887,85,319,3996,891,0,0,1.0,1.0,0.8176795580110497,0.0,85,0,0
160, 800, 130, 194,4887,4887,4887,85,68,4676,211,0,0,1.0,1.0,0.9568242275424595,0.0,85,0,0
100, 0, 20, 194,4887,4887,4887,85,53,4625,262,0,0,1.0,1.0,0.9463883773276038,0.0,85,0,0
160, 200, 110, 194,4887,4887,4887,85,139,4523,364,0,0,1.0,1.0,0.9255166768978924,0.0,85,0,0
120, 700, 70, 194,4887,4887,4887,85,71,4686,201,0,0,1.0,1.0,0.9588704726826274,0.0,85,0,0
60, 300, 110, 194,4887,4887,4887,85,97,4688,199,0,0,1.0,1.0,0.9592797217106609,0.0,85,0,0
160, 900, 20, 194,4887,4887,4887,85,66,4723,164,0,0,1.0,1.0,0.9664415797012482,0.0,85,0,0
0, 600, 20, 194,4887,4887,4887,85,111,4744,143,0,0,1.0,1.0,0.9707386944956006,0.0,85,0,0
80, 500, 80, 194,4887,4887,4887,85,78,4694,193,0,0,1.0,1.0,0.9605074687947616,0.0,85,0,0
80, 500, 130, 194,4887,4887,4887,85,78,4695,192,0,0,1.0,1.0,0.9607120933087784,0.0,85,0,0
10, 300, 60, 194,4887,4887,4887,85,108,4734,153,0,0,1.0,1.0,0.9686924493554327,0.0,85,0,0
0, 700, 10, 194,4887,4887,4887,85,110,4793,94,0,0,1.0,1.0,0.9807652956824228,0.0,85,0,0
130, 100, 120, 194,4887,4887,4887,85,319,3996,891,0,0,1.0,1.0,0.8176795580110497,0.0,85,0,0
10, 600, 140, 194,4887,4887,4887,85,80,4731,156,0,0,1.0,1.0,0.9680785758133824,0.0,85,0,0
90, 400, 1, 194,4887,4887,4887,85,77,4843,44,0,0,1.0,1.0,0.9909965213832617,0.0,85,0,0
160, 300, 140, 194,4887,4887,4887,85,97,4685,202,0,0,1.0,1.0,0.9586658481686106,0.0,85,0,0
30, 400, 120, 194,4887,4887,4887,85,84,4711,176,0,0,1.0,1.0,0.9639860855330469,0.0,85,0,0
